id,phase,owner,area,route,screen,feature,status,new,test,acceptance
"HC-SH-094","5","Platform engineer","App shell, settings, tour, assistant, palette, alerts","/analyse","Shared chrome · Alerts center","Alert store CG.mock.alerts seeded with 3 alerts: BTC ≥ 82,000 (push), BTC IV rank ≤ 30 (telegram), s_301 “BTC Bull Call Spread · Sep” P&L ≥ +$20 (email)","working","yes","unit (pricing) · e2e (Playwright) · api contract","Fields: id, kind price|ivrank|pnl, asset|strategyId, op >=|<=, value, channels[], state armed|triggered|paused, lastValue, triggeredAt"
"HC-SH-095","5","Platform engineer","App shell, settings, tour, assistant, palette, alerts","/analyse","Shared chrome · Alerts center","API: CG.alerts.add(a), update(id, patch), remove(id), list(), get(id), arm(id, bool), counts(), conditionText(a), currentValue(a), evaluate(subset?), open(prefill?), openNew(prefill), close()","working","yes","e2e (Playwright) · api contract","Every mutation emits 'alerts-changed'"
"HC-SH-096","5","Platform engineer","App shell, settings, tour, assistant, palette, alerts","/analyse","Shared chrome · Alerts center","Evaluation on every 'tick' (and 'portfolio-changed'): price vs CG.ASSETS[sym].price, IV rank vs CG.analyse.stats.ivRank (fallback CG.chrome.marketStats), strategy P&L via CG.portfolio.strategyPnl(id) if present else CG.mock.strategies totalPnl","working","yes","unit (pricing) · e2e (Playwright) · api contract","When met: state='triggered', toast “Alert triggered · BTC crossed 82,000 · Sent via push”, CG.emit('alert-triggered', alert)"
"HC-SH-097","5","Platform engineer","App shell, settings, tour, assistant, palette, alerts","/analyse","Shared chrome · Alerts center","Alerts dialog (bell, portfolio bar, settings menu, palette): counts line, rows with kind icon, condition text (mono), current value, channel chips push/email/telegram, state badge armed/triggered/paused, arm switch, delete","working","yes","e2e (Playwright) · api contract","Delete confirms via CG.modal.confirm; the switch re-arms triggered alerts or pauses armed ones"
"HC-SH-098","5","Platform engineer","App shell, settings, tour, assistant, palette, alerts","/analyse","Shared chrome · Alerts center","New alert form: Type (Price / IV rank / Strategy P&L), Asset or Strategy select, Condition ≥ / ≤, Value (unit hint), Channels checkboxes, Save / Cancel with validation toasts","working","yes","unit (pricing) · e2e (Playwright) · api contract","Saving arms the alert immediately and evaluates it once"
"HC-SH-099","5","Platform engineer","App shell, settings, tour, assistant, palette, alerts","/analyse","Shared chrome · Alerts center","Empty state “No alerts yet” with a New alert button","working","yes","e2e (Playwright) · api contract","Behaves as in the v2 mock."
"HC-SH-100","5","Platform engineer","App shell, settings, tour, assistant, palette, alerts","/analyse","Shared chrome · Alerts center","CG.alerts.openNew(prefill) for other parts (e.g. a “Set alert” button on a strategy)","working","yes","e2e (Playwright) · api contract","prefill: {kind, asset, strategyId, op, value, channels}"
"HC-SH-101","5","Platform engineer","App shell, settings, tour, assistant, palette, alerts","/analyse","Shared chrome · Keyboard shortcuts","Global keydown dispatcher (ignores typing in inputs / textareas / selects / contenteditable and open dialogs, except Ctrl K and Esc)","working","yes","e2e (Playwright)","CG.shortcuts.combo(e) normalises to e.g. 'ctrl+k', 'shift+e', '?'; CG.emit('shortcut', {key, event}) before the handler"
"HC-SH-102","5","Platform engineer","App shell, settings, tour, assistant, palette, alerts","/analyse","Shared chrome · Keyboard shortcuts","Help dialog on “?” (also Settings → Keyboard shortcuts, palette): table of kbd + description grouped Global / Analyse workspace / other","working","yes","e2e (Playwright)","Rows without a handler are marked “handled by the workspace”"
"HC-SH-103","5","Platform engineer","App shell, settings, tour, assistant, palette, alerts","/analyse","Shared chrome · Keyboard shortcuts","Default rows: Ctrl K palette, ? help, T theme, D density, Esc close (menus, palette, assistant), j / k strike cursor, B / S add leg, E next expiry, Shift E previous expiry","working","yes","e2e (Playwright)","E / Shift E fall back to CG.analyse.setExpiry(), then the expiry strip buttons, then CG.state.expiry + events"
"HC-SH-104","5","Platform engineer","App shell, settings, tour, assistant, palette, alerts","/analyse","Shared chrome · Keyboard shortcuts","API: CG.shortcuts.register(key, description, handler, {group, always}) → unregister fn; unregister(key); list(); open(); close()","working","yes","e2e (Playwright) · api contract","Registering an existing key overrides it (the analyse part owns j/k/B/S)"
"HC-SH-105","5","Platform engineer","App shell, settings, tour, assistant, palette, alerts","/analyse","Shared chrome · Portfolio bar","32px status bar rendered into <div data-cg=""portfolio-bar""> (or a fixed bottom bar appended to /analyse when the placeholder is absent)","working","yes","unit (pricing) · e2e (Playwright)","html.cgc-pbar-fixed-on shrinks .an-shell by 32px in the fallback; toasts and the assistant dock above it"
"HC-SH-106","5","Platform engineer","App shell, settings, tour, assistant, palette, alerts","/analyse","Shared chrome · Portfolio bar","Items: Portfolio · N open strategies (live count) · Net Δ · Net Θ/day · Net ν · Margin used $x / $y with bar · Day P&L · Alerts N armed (+ fired badge) · Basis mark|bid/ask · CCY USD|INR","working","yes","unit (pricing) · e2e (Playwright) · api contract · security","Values from CG.portfolio.compute() when the trading part provides it, else computed from CG.mock.strategies (PAPER/LIVE, open legs) with CG.analyze; CG.chrome.portfolioData()"
"HC-SH-107","5","Platform engineer","App shell, settings, tour, assistant, palette, alerts","/analyse","Shared chrome · Portfolio bar","Re-renders on 'tick', 'portfolio-changed', 'analyse:strategies-changed', 'alerts-changed', 'alert-triggered', 'pnl-basis-changed', 'currency-settings-changed', 'lot-sizes-changed', 'broker-balance-changed', 'density'","working","yes","e2e (Playwright) · api contract","Behaves as in the v2 mock."
"HC-SH-108","5","Platform engineer","App shell, settings, tour, assistant, palette, alerts","/analyse","Shared chrome · Portfolio bar","Clicks: Portfolio → Paper tab (analyse:set-tab), Margin → wallet popover / API settings, Alerts → alerts dialog, Basis → P&L Settings, CCY → Currency Settings","working","yes","unit (pricing) · e2e (Playwright) · api contract","Behaves as in the v2 mock."
"HC-SH-109","5","Platform engineer","App shell, settings, tour, assistant, palette, alerts","/analyse","Shared chrome · Plan banner","Slim 28px one-line strip: state stripe (green active / amber expiring / red expired / blue free), plan name micro-label, message, outline action, dismiss","working","yes","unit (pricing) · e2e (Playwright)","Same four states and dismiss persistence as v1"
"HC-SH-110","5","Platform engineer","App shell, settings, tour, assistant, palette, alerts","/analyse","Shared chrome · HapieCoin Assistant","“Explain this strategy” quick action (header sparkle button, first suggestion chip on /analyse, palette command) summarises CG.analyse.legs","working","yes","unit (pricing) · e2e (Playwright)","CG.chrome.explainStrategy(): classifies the legs (CG.chrome.strategyName), lists legs, net debit/credit, max profit/loss, breakevens with % from spot, POP, reward:risk, margin, Greeks and a bias / risk / theta read-out from CG.analyze"
"HC-SH-111","5","Platform engineer","App shell, settings, tour, assistant, palette, alerts","/analyse","Shared chrome · HapieCoin Assistant","New canned answers for alerts, shortcuts / palette and density","working","yes","e2e (Playwright) · api contract","Behaves as in the v2 mock."
"HC-SH-112","5","Platform engineer","App shell, settings, tour, assistant, palette, alerts","/analyse","Shared chrome · Product tour","Step 15 'Command palette' targets the Ctrl K button (data-tour=command-palette)","working","yes","e2e (Playwright)","CG.chrome.TOUR_STEPS.length === 15"
"HC-SH-113","5","Platform engineer","App shell, settings, tour, assistant, palette, alerts","/analyse","Shared chrome · Density","html[data-density=""comfortable|compact""] set at boot from CG.state.density and on every change; --cg-row CSS variable (36px / 28px) for dense rows in any part","working","yes","e2e (Playwright)","CG.chrome.setDensity(v), CG.chrome.toggleDensity(); event 'density'"
"HC-SH-114","5","Platform engineer","App shell, settings, tour, assistant, palette, alerts","undefined","API · hardening","Every request body bounded","working","yes","unit (api)","A 1 MB cap (env API_BODY_LIMIT_BYTES) on every request body, applied before the auth handler, the guards and the validators; over the cap the API answers 413 PAYLOAD_TOO_LARGE in the error envelope; the banner image upload keeps its own 5 MB limit"
"HC-SH-115","5","Platform engineer","App shell, settings, tour, assistant, palette, alerts","undefined","API · hardening","Order-route budget per user","working","yes","unit (api)","The live placement, retry, batch and positions-exit routes accept 20 requests per minute per signed-in user (env ORDER_RATE_MAX_PER_MIN) on top of the global 300 per minute per IP; the 21st answers 429 ORDER_RATE_LIMITED with Retry-After before the executor runs; X-Order-RateLimit-* headers carry the budget"
"HC-SH-116","5","Platform engineer","App shell, settings, tour, assistant, palette, alerts","undefined","API · replicas","Background jobs run in one API replica","working","yes","unit (api)","The reconciler, IV snapshotter (+ alerts) and Telegram linker start only in the replica holding the Redis lease hapiecoin:leader:api-jobs (API_JOBS_ROLE leader / always / off, LEADER_TTL_MS); a standby replica takes over within the lease; /healthz reports jobs { role, active }"
"HC-SH-117","5","Platform engineer","App shell, settings, tour, assistant, palette, alerts","undefined","Gateway · replicas","One venue feed across several gateways","working","yes","unit (gateway)","The gateway holding the feed lease runs the Delta socket and publishes; followers register their clients' topics in a Redis hash so the leader watches them, serve first snapshots from the store the leader writes and live frames from the fan-out; takeover within LEADER_TTL_MS; GATEWAY_ROLE auto / follower; /healthz role, /metrics hapiecoin_gateway_leader"
"HC-SH-118","5","Platform engineer","App shell, settings, tour, assistant, palette, alerts","undefined","Venues · port","One venue port in front of Delta India","working","yes","unit (venues)","The API and the gateway take their REST, trading and market-data clients, the schema mapping, lot-size defaults, seed fees and the venue id from getVenue(DEFAULT_VENUE) in @hapiecoin/venues; DELTA_INDIA carries the contract specs (0.001 BTC / 0.01 ETH / 0.001 XAUT, ticks 0.1 / 0.01 / 0.01, settlement 12:00 UTC, XAUT 16:00, USD), the symbol codec, fee defaults 0.05 / 18 / 10 and capability flags; an unknown venue or a missing trading client is a typed error"
